timestamp,client_id,question_id,latency_ms
2025-04-04T21:01:17.996Z,SIMMAC000B_bb9612,m939q5av-lhrk,3
2025-04-04T21:01:18.007Z,SIMMAC0081_5797f2,m939q5av-lhrk,2
2025-04-04T21:01:18.012Z,SIMMAC0076_7e8a20,m939q5av-lhrk,5
2025-04-04T21:01:18.013Z,SIMMAC00B5_346a4c,m939q5av-lhrk,4
2025-04-04T21:01:18.012Z,SIMMAC000F_92f138,m939q5av-lhrk,4
2025-04-04T21:01:18.017Z,SIMMAC0065_a24766,m939q5av-lhrk,3
2025-04-04T21:01:18.029Z,SIMMAC0069_5a6979,m939q5av-lhrk,4
2025-04-04T21:01:18.032Z,SIMMAC0070_8c13d1,m939q5av-lhrk,6
2025-04-04T21:01:18.038Z,SIMMAC003E_edb2c7,m939q5av-lhrk,6
2025-04-04T21:01:18.048Z,SIMMAC001E_50cbdc,m939q5av-lhrk,5
2025-04-04T21:01:18.056Z,SIMMAC0099_4678e7,m939q5av-lhrk,3
2025-04-04T21:01:18.059Z,SIMMAC0028_2a976d,m939q5av-lhrk,5
2025-04-04T21:01:18.060Z,SIMMAC008B_afd275,m939q5av-lhrk,4
2025-04-04T21:01:18.060Z,SIMMAC00C2_b7053f,m939q5av-lhrk,4
2025-04-04T21:01:18.077Z,SIMMAC001A_407984,m939q5av-lhrk,3
2025-04-04T21:01:18.096Z,SIMMAC0094_1de6c8,m939q5av-lhrk,2
2025-04-04T21:01:18.100Z,SIMMAC0036_94b139,m939q5av-lhrk,1
2025-04-04T21:01:18.124Z,SIMMAC00AE_108980,m939q5av-lhrk,3
2025-04-04T21:01:18.124Z,SIMMAC0030_4353cb,m939q5av-lhrk,3
2025-04-04T21:01:18.127Z,SIMMAC0095_064f73,m939q5av-lhrk,4
2025-04-04T21:01:18.137Z,SIMMAC0044_a39f67,m939q5av-lhrk,3
2025-04-04T21:01:18.144Z,SIMMAC00C7_0937c7,m939q5av-lhrk,3
2025-04-04T21:01:18.154Z,SIMMAC0012_ecc2d7,m939q5av-lhrk,1
2025-04-04T21:01:18.160Z,SIMMAC00B8_054c7b,m939q5av-lhrk,3
2025-04-04T21:01:18.166Z,SIMMAC002B_4e6878,m939q5av-lhrk,2
2025-04-04T21:01:18.179Z,SIMMAC0016_47713e,m939q5av-lhrk,2
2025-04-04T21:01:18.181Z,SIMMAC0072_f1bb2a,m939q5av-lhrk,1
2025-04-04T21:01:18.184Z,SIMMAC00A8_171dab,m939q5av-lhrk,1
2025-04-04T21:01:18.186Z,SIMMAC00C4_fbf5f0,m939q5av-lhrk,1
2025-04-04T21:01:18.197Z,SIMMAC002D_63bcae,m939q5av-lhrk,2
2025-04-04T21:01:18.201Z,SIMMAC000C_23a7be,m939q5av-lhrk,4
2025-04-04T21:01:18.221Z,SIMMAC004D_c4cc61,m939q5av-lhrk,1
2025-04-04T21:01:18.233Z,SIMMAC0059_3b3fc7,m939q5av-lhrk,2
2025-04-04T21:01:18.261Z,SIMMAC0056_553da6,m939q5av-lhrk,2
2025-04-04T21:01:18.268Z,SIMMAC0019_c17ceb,m939q5av-lhrk,2
2025-04-04T21:01:18.285Z,SIMMAC0078_825498,m939q5av-lhrk,2
2025-04-04T21:01:18.304Z,SIMMAC007C_a52638,m939q5av-lhrk,2
2025-04-04T21:01:18.306Z,SIMMAC008E_e92ffe,m939q5av-lhrk,2
2025-04-04T21:01:18.310Z,SIMMAC0015_169e75,m939q5av-lhrk,5
2025-04-04T21:01:18.311Z,SIMMAC0064_82a8d3,m939q5av-lhrk,6
2025-04-04T21:01:18.322Z,SIMMAC009E_28bed3,m939q5av-lhrk,3
2025-04-04T21:01:18.337Z,SIMMAC0023_9d1fdf,m939q5av-lhrk,7
2025-04-04T21:01:18.340Z,SIMMAC0017_79f5aa,m939q5av-lhrk,5
2025-04-04T21:01:18.344Z,SIMMAC0063_72c8bf,m939q5av-lhrk,4
2025-04-04T21:01:18.351Z,SIMMAC00A0_a4d211,m939q5av-lhrk,3
2025-04-04T21:01:18.356Z,SIMMAC0047_149949,m939q5av-lhrk,5
2025-04-04T21:01:18.366Z,SIMMAC0098_7cd312,m939q5av-lhrk,2
2025-04-04T21:01:18.370Z,SIMMAC0080_9f5cfd,m939q5av-lhrk,3
2025-04-04T21:01:18.371Z,SIMMAC0083_9a9d86,m939q5av-lhrk,3
2025-04-04T21:01:18.373Z,SIMMAC00BD_75c75c,m939q5av-lhrk,3
2025-04-04T21:01:18.384Z,SIMMAC0084_5effac,m939q5av-lhrk,2
2025-04-04T21:01:18.388Z,SIMMAC00B3_482003,m939q5av-lhrk,3
2025-04-04T21:01:18.397Z,SIMMAC003C_e92710,m939q5av-lhrk,2
2025-04-04T21:01:18.402Z,SIMMAC00BE_8be9e5,m939q5av-lhrk,2
2025-04-04T21:01:18.410Z,SIMMAC00C5_e634de,m939q5av-lhrk,4
2025-04-04T21:01:18.418Z,SIMMAC004C_e1508a,m939q5av-lhrk,1
2025-04-04T21:01:18.421Z,SIMMAC003F_5c81ff,m939q5av-lhrk,1
2025-04-04T21:01:18.422Z,SIMMAC0067_2ac9ba,m939q5av-lhrk,1
2025-04-04T21:01:18.426Z,SIMMAC0085_e42673,m939q5av-lhrk,5
2025-04-04T21:01:18.441Z,SIMMAC0055_b4f240,m939q5av-lhrk,3
2025-04-04T21:01:18.452Z,SIMMAC00B0_2a47d3,m939q5av-lhrk,1
2025-04-04T21:01:18.454Z,SIMMAC00B2_21372b,m939q5av-lhrk,2
2025-04-04T21:01:18.455Z,SIMMAC006A_561aca,m939q5av-lhrk,3
2025-04-04T21:01:18.458Z,SIMMAC004F_ed64f0,m939q5av-lhrk,5
2025-04-04T21:01:18.463Z,SIMMAC0088_ad335d,m939q5av-lhrk,5
2025-04-04T21:01:18.463Z,SIMMAC005A_66694e,m939q5av-lhrk,4
2025-04-04T21:01:18.464Z,SIMMAC0071_c70f3c,m939q5av-lhrk,3
2025-04-04T21:01:18.463Z,SIMMAC00C6_0cb0c4,m939q5av-lhrk,4
2025-04-04T21:01:18.482Z,SIMMAC003D_b929d4,m939q5av-lhrk,7
2025-04-04T21:01:18.483Z,SIMMAC0050_78be20,m939q5av-lhrk,5
2025-04-04T21:01:18.487Z,SIMMAC002C_59b9e4,m939q5av-lhrk,7
2025-04-04T21:01:18.495Z,SIMMAC00A1_125599,m939q5av-lhrk,10
2025-04-04T21:01:18.497Z,SIMMAC00BB_b64de0,m939q5av-lhrk,10
2025-04-04T21:01:18.502Z,SIMMAC0061_f23313,m939q5av-lhrk,7
2025-04-04T21:01:18.503Z,SIMMAC00C1_a0cfe8,m939q5av-lhrk,3
2025-04-04T21:01:18.517Z,SIMMAC009F_a0396d,m939q5av-lhrk,7
2025-04-04T21:01:18.523Z,SIMMAC0068_157b70,m939q5av-lhrk,5
2025-04-04T21:01:18.529Z,SIMMAC0013_1aa093,m939q5av-lhrk,7
2025-04-04T21:01:18.534Z,SIMMAC0045_def0d0,m939q5av-lhrk,3
2025-04-04T21:01:18.541Z,SIMMAC0002_ea6392,m939q5av-lhrk,4
2025-04-04T21:01:18.542Z,SIMMAC0025_27f733,m939q5av-lhrk,5
2025-04-04T21:01:18.562Z,SIMMAC004B_30b49f,m939q5av-lhrk,1
2025-04-04T21:01:18.563Z,SIMMAC0046_5afa95,m939q5av-lhrk,2
2025-04-04T21:01:18.567Z,SIMMAC000E_2fd705,m939q5av-lhrk,1
2025-04-04T21:01:18.572Z,SIMMAC0097_f79d8b,m939q5av-lhrk,2
2025-04-04T21:01:18.587Z,SIMMAC0087_3b685e,m939q5av-lhrk,2
2025-04-04T21:01:18.596Z,SIMMAC0096_390c65,m939q5av-lhrk,2
2025-04-04T21:01:18.607Z,SIMMAC0092_4479bf,m939q5av-lhrk,2
2025-04-04T21:01:18.624Z,SIMMAC000D_6e0cf3,m939q5av-lhrk,2
2025-04-04T21:01:18.629Z,SIMMAC0038_0130d8,m939q5av-lhrk,1
2025-04-04T21:01:18.641Z,SIMMAC00B4_44fdc9,m939q5av-lhrk,2
2025-04-04T21:01:18.646Z,SIMMAC0004_4a0330,m939q5av-lhrk,2
2025-04-04T21:01:18.650Z,SIMMAC001B_3e9e2e,m939q5av-lhrk,1
2025-04-04T21:01:18.653Z,SIMMAC0058_69c871,m939q5av-lhrk,2
2025-04-04T21:01:18.662Z,SIMMAC008A_2d2e1f,m939q5av-lhrk,5
2025-04-04T21:01:18.662Z,SIMMAC00A9_a84987,m939q5av-lhrk,5
2025-04-04T21:01:18.686Z,SIMMAC00BA_72ef0f,m939q5av-lhrk,2
2025-04-04T21:01:18.686Z,SIMMAC005C_838bef,m939q5av-lhrk,2
2025-04-04T21:01:18.688Z,SIMMAC0035_c14d1e,m939q5av-lhrk,2
2025-04-04T21:01:18.696Z,SIMMAC009C_6cfdb8,m939q5av-lhrk,3
2025-04-04T21:01:18.701Z,SIMMAC0052_b09a6a,m939q5av-lhrk,2
2025-04-04T21:01:18.714Z,SIMMAC009B_f417ee,m939q5av-lhrk,3
2025-04-04T21:01:18.727Z,SIMMAC009A_bb4731,m939q5av-lhrk,2
2025-04-04T21:01:18.731Z,SIMMAC0037_e32df7,m939q5av-lhrk,2
2025-04-04T21:01:18.742Z,SIMMAC006F_075cbc,m939q5av-lhrk,2
2025-04-04T21:01:18.743Z,SIMMAC003B_6250eb,m939q5av-lhrk,2
2025-04-04T21:01:18.747Z,SIMMAC003A_28ab4a,m939q5av-lhrk,3
2025-04-04T21:01:18.754Z,SIMMAC0049_fe498c,m939q5av-lhrk,2
2025-04-04T21:01:18.762Z,SIMMAC0053_73b437,m939q5av-lhrk,2
2025-04-04T21:01:18.763Z,SIMMAC007B_239c06,m939q5av-lhrk,1
2025-04-04T21:01:18.770Z,SIMMAC0086_bb47ff,m939q5av-lhrk,1
2025-04-04T21:01:18.776Z,SIMMAC0026_e8af52,m939q5av-lhrk,3
2025-04-04T21:01:18.785Z,SIMMAC0089_65cde6,m939q5av-lhrk,2
2025-04-04T21:01:18.789Z,SIMMAC0077_1e8c24,m939q5av-lhrk,1
2025-04-04T21:01:18.794Z,SIMMAC007D_61d630,m939q5av-lhrk,5
2025-04-04T21:01:18.799Z,SIMMAC0006_53b1f0,m939q5av-lhrk,2
2025-04-04T21:01:18.805Z,SIMMAC0003_8efa17,m939q5av-lhrk,2
2025-04-04T21:01:18.810Z,SIMMAC0075_5be7d2,m939q5av-lhrk,2
2025-04-04T21:01:18.824Z,SIMMAC000A_ff84e9,m939q5av-lhrk,2
2025-04-04T21:01:18.828Z,SIMMAC005E_691c27,m939q5av-lhrk,2
2025-04-04T21:01:18.885Z,SIMMAC0007_3825d8,m939q5av-lhrk,2
2025-04-04T21:01:18.888Z,SIMMAC0027_2d5583,m939q5av-lhrk,2
2025-04-04T21:01:18.891Z,SIMMAC0041_758cc4,m939q5av-lhrk,3
2025-04-04T21:01:18.903Z,SIMMAC0091_a86999,m939q5av-lhrk,1
2025-04-04T21:01:18.918Z,SIMMAC005F_f33fbb,m939q5av-lhrk,1
2025-04-04T21:01:18.929Z,SIMMAC0014_526e2c,m939q5av-lhrk,3
2025-04-04T21:01:18.930Z,SIMMAC00AB_95627e,m939q5av-lhrk,1
2025-04-04T21:01:18.945Z,SIMMAC00AC_3d12ee,m939q5av-lhrk,1
2025-04-04T21:01:18.948Z,SIMMAC0042_19b65a,m939q5av-lhrk,1
2025-04-04T21:01:18.951Z,SIMMAC0082_99d56d,m939q5av-lhrk,2
2025-04-04T21:01:18.953Z,SIMMAC0054_01de35,m939q5av-lhrk,2
2025-04-04T21:01:18.959Z,SIMMAC00AA_f5b533,m939q5av-lhrk,5
2025-04-04T21:01:18.969Z,SIMMAC004E_be851e,m939q5av-lhrk,2
2025-04-04T21:01:18.976Z,SIMMAC005D_062efc,m939q5av-lhrk,2

2025-04-04T23:02:10.231Z,M5Stick-CB8504,m93dkom0-8aph,109
2025-04-04T23:02:12.828Z,M5Stick-09C470,m93dkom0-8aph,36
2025-04-04T23:02:14.028Z,M5Stick-6F9C40,m93dkom0-8aph,134
2025-04-04T23:02:15.155Z,M5Stick-093328,m93dkom0-8aph,47
2025-04-04T23:02:16.611Z,M5Stick-CB9C98,m93dkom0-8aph,37
2025-04-05T10:00:03.678Z,M5Stick-09C470,m93e41k6-mbdr,23
2025-04-05T10:05:00.257Z,M5Stick-CB9C98,m941qcjg-cqf,24
2025-04-05T10:05:03.075Z,M5Stick-09C470,m941qcjg-cqf,58
2025-04-05T10:07:17.858Z,M5Stick-09C470,m941qcjx-l4h1,95
2025-04-05T10:07:22.394Z,M5Stick-CB9C98,m941qcjx-l4h1,104
2025-04-05T10:17:25.938Z,M5Stick-CB9C98,m9427nt6-4ii9,19
2025-04-05T10:17:30.069Z,M5Stick-09C470,m9427nt6-4ii9,27
2025-04-05T10:17:55.777Z,M5Stick-09C470,m9427ntk-5cn9,36
2025-04-05T10:17:58.931Z,M5Stick-CB9C98,m9427ntk-5cn9,44
2025-04-05T10:57:48.056Z,M5Stick-CB8504,m943mpgy-cowl,46
2025-04-05T10:57:51.950Z,M5Stick-CB9C98,m943mpgy-cowl,16
2025-04-05T10:57:59.209Z,M5Stick-CB9C98,m943mpgy-cowl,12
2025-04-05T10:58:05.990Z,M5Stick-CB8504,m943mpgy-cowl,52
2025-04-05T10:58:12.784Z,M5Stick-CB8504,m943mpgy-cowl,62
2025-04-05T10:58:22.825Z,M5Stick-CB8504,m943mphk-1amt,288
2025-04-05T10:58:27.848Z,M5Stick-CB9C98,m943mphk-1amt,26
2025-04-05T11:00:11.518Z,M5Stick-CB8504,m943qaim-guk2,27
2025-04-05T11:00:18.124Z,M5Stick-CB9C98,m943qaim-guk2,12
2025-04-05T11:01:02.695Z,M5Stick-CB9C98,m943qajg-18zd,39
2025-04-05T11:01:07.533Z,M5Stick-CB8504,m943qajg-18zd,712
2025-04-05T12:45:52.118Z,M5Stick-CB9C98,m945mox2-8obk,35
2025-04-05T12:46:06.702Z,M5Stick-CB9C98,m945moxe-7a71,107
2025-04-05T12:58:35.582Z,M5Stick-CB9C98,m947yeex-dbfo,16
2025-04-05T12:58:44.287Z,M5Stick-CB9C98,m947yefh-397z,24
2025-04-05T12:59:17.205Z,M5Stick-CB9C98,m947zoww-188u,19
2025-04-05T12:59:22.054Z,M5Stick-CB9C98,m947zoww-188u,13
2025-04-05T12:59:32.137Z,M5Stick-CB9C98,m947zoxe-e1ir,22
2025-04-06T05:27:30.402Z,M5Stick-CB9C98,m9578p6h-j24d,335
2025-04-06T05:27:35.766Z,M5Stick-CB8504,m9578p6h-j24d,355
2025-04-06T05:28:05.490Z,M5Stick-CB8504,m9578p72-3iuh,63
2025-04-06T05:28:09.096Z,M5Stick-CB9C98,m9578p72-3iuh,57
2025-04-06T05:34:39.639Z,M5Stick-CB9C98,m957cc71-lki4,35
2025-04-06T05:34:42.439Z,M5Stick-CB8504,m957cc71-lki4,29
2025-04-06T05:35:14.536Z,M5Stick-CB8504,m957cc7a-2y2b,247
2025-04-06T05:35:18.024Z,M5Stick-CB9C98,m957cc7a-2y2b,128
2025-04-06T05:48:30.418Z,M5Stick-CB8504,m957lcpe-ct2s,22
2025-04-06T05:48:34.790Z,M5Stick-CB9C98,m957lcpe-ct2s,137
2025-04-06T05:48:39.516Z,M5Stick-CB9C98,m957lcpe-ct2s,27
2025-04-06T05:48:57.216Z,M5Stick-CB9C98,m957lcqa-9e83,292
2025-04-06T05:49:01.300Z,M5Stick-CB8504,m957lcqa-9e83,32
2025-04-06T05:50:00.050Z,M5Stick-CB8504,m958343x-fip1,21
2025-04-06T05:50:06.698Z,M5Stick-CB9C98,m958343x-fip1,178
2025-04-06T05:53:49.403Z,M5Stick-CB8504,m9588n5w-irx2,19
2025-04-06T05:54:24.671Z,M5Stick-CB9C98,m9588n6f-dfbu,33
2025-04-06T05:54:29.039Z,M5Stick-CB8504,m9588n6f-dfbu,277
2025-04-06T06:12:02.775Z,M5Stick-CB8504,m958cp1n-4muf,121
2025-04-06T06:12:06.150Z,M5Stick-CB9C98,m958cp1n-4muf,77
2025-04-06T06:12:13.967Z,M5Stick-CB9C98,m958cp1x-j95o,61
2025-04-06T06:12:17.947Z,M5Stick-CB8504,m958cp1x-j95o,42
2025-04-06T06:12:40.945Z,M5Stick-CB8504,m958wuhf-6pm6,66
2025-04-06T06:12:46.966Z,M5Stick-CB9C98,m958wuhf-6pm6,14
2025-04-06T06:12:56.985Z,M5Stick-CB9C98,m958wuhz-l7od,35
2025-04-06T06:13:01.808Z,M5Stick-CB9C98,m958wuhz-l7od,20
2025-04-06T06:13:05.759Z,M5Stick-CB8504,m958wuhz-l7od,605
2025-04-06T06:19:53.787Z,M5Stick-CB9C98,m959573m-drhw,20
2025-04-06T06:19:57.829Z,M5Stick-CB8504,m959573m-drhw,19
2025-04-06T06:20:13.713Z,M5Stick-CB9C98,m9595743-ckao,41
2025-04-06T06:20:18.892Z,M5Stick-CB8504,m9595743-ckao,219
2025-04-06T06:26:42.666Z,M5Stick-CB8504,m9599abr-fwwe,131
2025-04-06T06:26:48.697Z,M5Stick-CB9C98,m9599abr-fwwe,159
2025-04-06T06:27:21.243Z,M5Stick-CB8504,m9599ac1-1n7t,35
2025-04-06T06:27:25.654Z,M5Stick-CB9C98,m9599ac1-1n7t,39
2025-04-06T06:58:17.059Z,M5Stick-CB8504,m95a5ut4-2tqc,68
2025-04-06T06:58:24.753Z,M5Stick-CB9C98,m95a5ut4-2tqc,30
2025-04-06T06:59:01.644Z,M5Stick-CB8504,m95a5utf-ei2e,34
2025-04-06T06:59:05.462Z,M5Stick-CB9C98,m95a5utf-ei2e,58
2025-04-06T06:59:48.841Z,M5Stick-CB8504,m95alhq7-gms9,30
2025-04-06T06:59:53.332Z,M5Stick-CB9C98,m95alhq7-gms9,22
2025-04-06T07:00:30.202Z,M5Stick-CB8504,m95alhqh-cind,34
2025-04-06T07:00:34.934Z,M5Stick-CB9C98,m95alhqh-cind,164
2025-04-06T07:00:38.525Z,M5Stick-CB9C98,m95alhqh-cind,35
2025-04-06T07:00:43.145Z,M5Stick-CB9C98,m95alhqh-cind,202
2025-04-06T07:09:29.929Z,M5Stick-CB8504,m95axg6c-h371,18
2025-04-06T07:16:54.812Z,M5Stick-CB8504,m95b753c-iwys,329
2025-04-06T07:17:00.084Z,M5Stick-CB9C98,m95b753c-iwys,36
2025-04-06T07:17:16.617Z,M5Stick-CB8504,m95b753p-jw4k,33
2025-04-06T07:17:20.943Z,M5Stick-CB9C98,m95b753p-jw4k,50
2025-04-06T07:18:09.374Z,M5Stick-CB8504,m95b8utb-elgr,18
2025-04-06T07:18:18.434Z,M5Stick-CB9C98,m95b8utb-elgr,141
2025-04-06T07:18:48.345Z,M5Stick-CB8504,m95b8utk-elue,31
2025-04-06T07:19:00.202Z,M5Stick-CB9C98,m95b8utk-elue,182
2025-04-06T07:20:56.221Z,M5Stick-CB9C98,m95bcl8o-bajv,154
2025-04-06T07:21:02.199Z,M5Stick-CB8504,m95bcl8o-bajv,359
2025-04-06T07:21:06.257Z,M5Stick-CB8504,m95bcl8o-bajv,23
2025-04-06T07:21:11.035Z,M5Stick-CB9C98,m95bcl8o-bajv,34
2025-04-06T07:26:19.833Z,M5Stick-CB8504,m95biocy-llmt,311
2025-04-06T07:26:23.017Z,M5Stick-CB9C98,m95biocy-llmt,390
2025-04-06T07:32:16.752Z,M5Stick-CB8504,m95bram5-e2hr,114
2025-04-06T07:32:21.279Z,M5Stick-CB9C98,m95bram5-e2hr,205
2025-04-06T07:32:52.652Z,M5Stick-CB9C98,m95brame-18j6,110
2025-04-06T07:32:59.426Z,M5Stick-CB8504,m95brame-18j6,84
2025-04-06T07:41:39.177Z,M5Stick-CB9C98,m95c2u5o-3bb2,33
2025-04-06T07:41:44.144Z,M5Stick-CB8504,m95c2u5o-3bb2,43
2025-04-06T07:41:54.303Z,M5Stick-CB8504,m95c2u5o-3bb2,26
2025-04-06T07:42:16.246Z,M5Stick-CB8504,m95c2u61-dff2,49
2025-04-06T07:42:21.037Z,M5Stick-CB9C98,m95c2u61-dff2,11
2025-04-06T07:42:23.703Z,M5Stick-CB9C98,m95c2u61-dff2,51
2025-04-06T07:42:27.918Z,M5Stick-CB9C98,m95c2u61-dff2,214
2025-04-06T07:42:43.972Z,M5Stick-CB9C98,m95c2u69-1c7y,25
2025-04-06T07:42:52.791Z,M5Stick-CB8504,m95c2u69-1c7y,21
2025-04-06T07:42:57.033Z,M5Stick-CB8504,m95c2u69-1c7y,26
2025-04-06T07:43:01.927Z,M5Stick-CB9C98,m95c2u69-1c7y,27
2025-04-06T07:43:06.087Z,M5Stick-CB9C98,m95c2u69-1c7y,127
2025-04-06T07:43:19.240Z,M5Stick-CB9C98,m95c2u6i-mee9,29
2025-04-06T07:43:24.334Z,M5Stick-CB8504,m95c2u6i-mee9,16
2025-04-06T07:43:27.205Z,M5Stick-CB8504,m95c2u6i-mee9,18
2025-04-06T07:43:29.517Z,M5Stick-CB8504,m95c2u6i-mee9,84
2025-04-06T07:43:32.601Z,M5Stick-CB8504,m95c2u6i-mee9,77
2025-04-06T07:43:44.743Z,M5Stick-CB9C98,m95c2u6r-3qhl,29
2025-04-06T07:43:48.782Z,M5Stick-CB8504,m95c2u6r-3qhl,96
2025-04-06T07:43:56.016Z,M5Stick-CB9C98,m95c2u6r-3qhl,37
2025-04-06T07:45:30.037Z,M5Stick-CB8504,m95c89l3-gpiz,118
2025-04-06T07:45:33.906Z,M5Stick-CB9C98,m95c89l3-gpiz,27
2025-04-06T07:45:39.277Z,M5Stick-CB9C98,m95c89lh-lj58,26
2025-04-06T07:45:41.943Z,M5Stick-CB8504,m95c89lh-lj58,40
2025-04-06T08:28:17.270Z,M5Stick-CB9C98,m95dr72u-5b1s,44
2025-04-06T08:28:20.843Z,M5Stick-CB8504,m95dr72u-5b1s,34
2025-04-06T08:28:42.683Z,M5Stick-CB8504,m95dr739-kamn,59
2025-04-06T08:28:47.829Z,M5Stick-CB9C98,m95dr739-kamn,58
2025-04-06T08:29:32.679Z,M5Stick-CB8504,m95dsvou-2gg6,18
2025-04-06T08:29:36.471Z,M5Stick-CB8504,m95dsvou-2gg6,21
2025-04-06T08:29:38.888Z,M5Stick-CB8504,m95dsvou-2gg6,118
2025-04-06T08:29:42.326Z,M5Stick-CB8504,m95dsvou-2gg6,70
2025-04-06T08:29:47.294Z,M5Stick-CB9C98,m95dsvou-2gg6,63
2025-04-06T08:29:51.399Z,M5Stick-CB9C98,m95dsvou-2gg6,236
2025-04-06T08:30:10.005Z,M5Stick-CB9C98,m95dsvp3-j9kk,33
2025-04-06T08:30:14.713Z,M5Stick-CB8504,m95dsvp3-j9kk,38
2025-04-06T08:30:20.540Z,M5Stick-CB8504,m95dsvp3-j9kk,242
2025-04-06T08:33:26.628Z,M5Stick-CB9C98,m95dxes2-9igy,100
2025-04-06T08:33:29.655Z,M5Stick-CB8504,m95dxes2-9igy,117
2025-04-06T08:33:44.445Z,M5Stick-CB8504,m95dxesc-haq3,42
2025-04-06T08:33:48.462Z,M5Stick-CB9C98,m95dxesc-haq3,38
2025-04-06T08:34:29.747Z,M5Stick-CB8504,m95dz81v-42rn,31
2025-04-06T08:34:32.621Z,M5Stick-CB9C98,m95dz81v-42rn,55
2025-04-06T08:35:02.766Z,M5Stick-CB9C98,m95dz82a-i9bp,148
2025-04-06T08:35:06.750Z,M5Stick-CB8504,m95dz82a-i9bp,37
